duree_min,2,5,10,20,50,100
3.0,65.46339761832459,125.92895205400333,165.96241037191575,204.36346473569085,254.06969065151412,291.3175122516926
6.0,109.28667088356866,225.83010619262032,302.99200114612466,377.0075433306385,472.8130706022058,544.605831415824
12.0,35.89985379065168,57.99896253821849,72.63049543600823,86.66541307343823,104.83217433440394,118.44560544960105
18.0,30.167482929797703,51.39394033909362,65.44770211904964,78.9284078288075,96.37779859725617,109.45366147760564
24.0,29.523970733764422,51.8515110511437,66.63428552463604,80.81427771257069,99.16882309825627,112.92297198970851
30.0,27.60082403466276,40.76813782167256,49.48604527445012,57.848471407459954,68.67277426732832,76.78406605104693
36.0,24.424347751713714,42.503590955191456,54.47362308275187,65.95556528260705,80.81776170908871,91.95488650343312
42.0,19.008795671137925,30.42852037439176,37.98937179097921,45.241921994839316,54.62960430907775,61.66435115692869
48.0,16.743172303847587,27.824615773821236,35.16149557915586,42.199206836268914,51.30880217088005,58.13516196025603
54.0,18.70026456074776,27.843922661827268,33.89781994068548,39.704863555853905,47.22148586273747,52.85413653303498
60.0,11.99602275626728,21.2636296176548,27.39959176097442,33.28535396439251,40.903869409267735,46.61287464795719
66.0,13.661449792295652,19.623130303212523,23.57028154437723,27.3564837802752,32.25733420791535,35.929831949486754
72.0,13.47544544153993,23.135611666691094,29.53148226653956,35.66655490148496,43.60777712714996,49.55860568633014
78.0,12.8659664081526,19.720381355569636,24.258600473083888,28.61176920665823,34.246499609395876,38.46893711977345
84.0,5.100916959790505,8.80040246477514,11.24978377193029,13.599289127843896,16.64048281240182,18.919429518310203
90.0,6.0623521261986175,9.182853434305319,11.248896824049993,13.230695246196415,15.795930022243539,17.718212503769873
96.0,16.450966589279318,26.932140086219547,33.871588938192275,40.5280748831002,49.144213154949696,55.60079631569528
102.0,12.281879630204763,17.693309108789908,21.276146287628872,24.712889728292083,29.161401590963134,32.49493523175202
108.0,10.855655388456489,19.396643360272463,25.05152057349996,30.475814561822713,37.497006736997854,42.75840224114215
114.0,8.367383913686538,14.013740573421526,17.75211998787021,21.338063275273605,25.979699035492366,29.45795186085121
120.0,7.058765803502833,11.361112583770787,14.20964051185392,16.942016889492734,20.478797838978675,23.129117460276365
126.0,8.08387079794028,14.517913291716429,18.777809267106296,22.86400376062022,28.15316339427329,32.1166442423829
132.0,6.741073674638673,10.748003869317728,13.400940312695733,15.945700642337702,19.23963186226095,21.70796978537618
138.0,6.454736078714754,10.948147828341842,13.92317739125227,16.776897174138085,20.470744715011488,23.238763643942306
144.0,6.8724620348955785,10.141296299116416,12.305549012685034,14.381552176106718,17.068725326757097,19.08238346072442
150.0,5.739379426413974,8.889541861631713,10.975223498423723,12.975859398623761,15.565477357771734,17.50603160379941
156.0,6.492525145931676,9.782038899284888,11.95998323404086,14.049119729221408,16.753292630692414,18.779689685673105
162.0,6.827801671029909,8.464110620030164,9.547489524207965,10.586692579450489,11.931834339022235,12.939828797751172
168.0,10.608008690253838,16.258388072734892,19.99943087967013,23.587928957090813,28.232871630931367,31.71360252269663
174.0,4.843098411312341,7.464864305561255,9.200701454931803,10.865758123538761,13.021003189166414,14.636056077010156
180.0,4.276379646500725,6.174724533353538,7.431594028889011,8.637213424619127,10.197764066926233,11.36717717065164
186.0,5.535313098457426,8.46337915271006,10.402013660059406,12.261598423309872,14.668640153886551,16.472379208960618
192.0,5.672601462727967,7.134342873985121,8.102142878554332,9.030479878410656,10.232116901283788,11.132574754027342
198.0,5.100064776684109,8.637622404611507,10.979793367345275,13.226459986925118,16.134539475901846,18.313735824222096
204.0,5.954807939862408,8.572948919805912,10.306386060492077,11.96914058314825,14.121405756983428,15.734225635262902
210.0,6.767657104424425,10.050564013239633,12.224134042030936,14.309074597909436,17.00781628634913,19.030143411450098
216.0,2.2130782749155316,3.349266835015352,4.10152252483014,4.823104243067846,5.757117761646801,6.457029458243927
222.0,8.051368100065684,12.488641997335627,15.426503417269913,18.244570625059847,21.8922695645066,24.62570661075841
228.0,2.513099429860292,3.8224032658278735,4.689276331524301,5.520801788504524,6.597126199492753,7.403679883779704
234.0,5.866536228888297,9.501685499159052,11.908470620853112,14.217116692999852,17.20542222583061,19.444736704507882
240.0,4.11726967780377,6.049016529365364,7.3280010319389,8.554833673369147,10.142842686303009,11.332831974836111
246.0,5.146854887548912,8.47720874737464,10.682192786230338,12.797266414767394,15.535012274887254,17.586567537945548
252.0,5.511177447975575,8.333469903561028,10.202073084928195,11.994482118946053,14.314571758528952,16.053152457412715
258.0,3.770229823762084,5.559932129826609,6.74487078357736,7.8814923889124495,9.352732468947526,10.455219874146675
270.0,3.1208295021624686,4.784649277524105,5.886242742549128,6.942917641861479,8.31067491142089,9.33561651240207
282.0,3.6705280899545487,5.328827558785443,6.426766100549395,7.479935109720321,8.843154364105596,9.864695361309066
288.0,3.90653849523785,6.791081118525044,8.700899327476582,10.532842805466366,12.904105727556288,14.681033600509252
306.0,3.4521222015593853,5.376438051688741,6.650502584721364,7.87261587324664,9.454516167928947,10.639927831759156
330.0,4.401438200831844,7.941318693710671,10.285027595161433,12.533169442482292,15.443158462449436,17.623785735535357
